assignment_id,shift_id,staff_id,assignment_status,assigned_by
1950,309,3,ASSIGNED,SYSTEM
1951,310,67,ASSIGNED,SYSTEM
1952,310,40,ASSIGNED,SYSTEM
1953,310,31,ASSIGNED,SYSTEM
1954,310,13,ASSIGNED,SYSTEM
1955,310,76,ASSIGNED,SYSTEM
1956,310,85,ASSIGNED,SYSTEM
1957,311,58,ASSIGNED,SYSTEM
1958,311,4,ASSIGNED,SYSTEM
1959,311,22,ASSIGNED,SYSTEM
1960,311,85,ASSIGNED,SYSTEM
1961,311,40,ASSIGNED,SYSTEM
1962,311,13,ASSIGNED,SYSTEM
1963,312,4,ASSIGNED,SYSTEM
1964,312,40,ASSIGNED,SYSTEM
1965,312,67,ASSIGNED,SYSTEM
1966,312,31,ASSIGNED,SYSTEM
1967,312,49,ASSIGNED,SYSTEM
1968,312,85,ASSIGNED,SYSTEM
1969,313,77,ASSIGNED,SYSTEM
1970,313,68,ASSIGNED,SYSTEM
1971,313,23,ASSIGNED,SYSTEM
1972,313,14,ASSIGNED,SYSTEM
1973,313,86,ASSIGNED,SYSTEM
1974,313,41,ASSIGNED,SYSTEM
1975,313,5,ASSIGNED,SYSTEM
1976,314,59,ASSIGNED,SYSTEM
1977,314,68,ASSIGNED,SYSTEM
1978,314,41,ASSIGNED,SYSTEM
1979,314,14,ASSIGNED,SYSTEM
1980,314,86,ASSIGNED,SYSTEM
1981,314,77,ASSIGNED,SYSTEM
1982,314,5,ASSIGNED,SYSTEM
1983,314,32,ASSIGNED,SYSTEM
1984,315,23,ASSIGNED,SYSTEM
1985,315,77,ASSIGNED,SYSTEM
1986,315,86,ASSIGNED,SYSTEM
1987,315,5,ASSIGNED,SYSTEM
1988,315,41,ASSIGNED,SYSTEM
1989,315,50,ASSIGNED,SYSTEM
1990,315,59,ASSIGNED,SYSTEM
1991,315,68,ASSIGNED,SYSTEM
1992,316,6,ASSIGNED,SYSTEM
1993,316,60,ASSIGNED,SYSTEM
1994,316,87,ASSIGNED,SYSTEM
1995,316,24,ASSIGNED,SYSTEM
1996,316,15,ASSIGNED,SYSTEM
1997,316,33,ASSIGNED,SYSTEM
1998,316,42,ASSIGNED,SYSTEM
1999,316,69,ASSIGNED,SYSTEM
2000,317,15,ASSIGNED,SYSTEM
2001,317,6,ASSIGNED,SYSTEM
2002,317,51,ASSIGNED,SYSTEM
2003,317,60,ASSIGNED,SYSTEM
2004,317,42,ASSIGNED,SYSTEM
2005,317,24,ASSIGNED,SYSTEM
2006,317,33,ASSIGNED,SYSTEM
2007,317,87,ASSIGNED,SYSTEM
2008,318,6,ASSIGNED,SYSTEM
2009,318,24,ASSIGNED,SYSTEM
2010,318,42,ASSIGNED,SYSTEM
2011,318,51,ASSIGNED,SYSTEM
2012,318,60,ASSIGNED,SYSTEM
2013,318,15,ASSIGNED,SYSTEM
2014,318,69,ASSIGNED,SYSTEM
2015,318,78,ASSIGNED,SYSTEM
2016,319,88,ASSIGNED,SYSTEM
2017,319,34,ASSIGNED,SYSTEM
2018,319,70,ASSIGNED,SYSTEM
2019,319,16,ASSIGNED,SYSTEM
2020,319,7,ASSIGNED,SYSTEM
2021,320,88,ASSIGNED,SYSTEM
2022,320,61,ASSIGNED,SYSTEM
2023,320,25,ASSIGNED,SYSTEM
2024,320,34,ASSIGNED,SYSTEM
2025,320,7,ASSIGNED,SYSTEM
2026,321,7,ASSIGNED,SYSTEM
2027,321,43,ASSIGNED,SYSTEM
2028,321,16,ASSIGNED,SYSTEM
2029,321,52,ASSIGNED,SYSTEM
2030,321,25,ASSIGNED,SYSTEM
2031,322,44,ASSIGNED,SYSTEM
2032,322,89,ASSIGNED,SYSTEM
2033,322,53,ASSIGNED,SYSTEM
2034,322,80,ASSIGNED,SYSTEM
2035,322,71,ASSIGNED,SYSTEM
2036,323,89,ASSIGNED,SYSTEM
2037,323,53,ASSIGNED,SYSTEM
2038,323,35,ASSIGNED,SYSTEM
2039,323,8,ASSIGNED,SYSTEM
2040,323,71,ASSIGNED,SYSTEM
2041,324,80,ASSIGNED,SYSTEM
2042,324,71,ASSIGNED,SYSTEM
2043,324,89,ASSIGNED,SYSTEM
2044,324,44,ASSIGNED,SYSTEM
2045,324,62,ASSIGNED,SYSTEM
2046,325,63,ASSIGNED,SYSTEM
2047,325,90,ASSIGNED,SYSTEM
2048,325,18,ASSIGNED,SYSTEM
2049,325,72,ASSIGNED,SYSTEM
2050,326,63,ASSIGNED,SYSTEM
2051,326,27,ASSIGNED,SYSTEM
2052,326,81,ASSIGNED,SYSTEM
2053,326,36,ASSIGNED,SYSTEM
2054,327,9,ASSIGNED,SYSTEM
2055,327,18,ASSIGNED,SYSTEM
2056,327,27,ASSIGNED,SYSTEM
2057,327,81,ASSIGNED,SYSTEM
2058,328,93,ASSIGNED,SYSTEM
2059,328,98,ASSIGNED,SYSTEM
2060,328,91,ASSIGNED,SYSTEM
2061,328,95,ASSIGNED,SYSTEM
2062,329,97,ASSIGNED,SYSTEM
2063,329,100,ASSIGNED,SYSTEM
2064,329,94,ASSIGNED,SYSTEM
2065,329,96,ASSIGNED,SYSTEM
2066,329,95,ASSIGNED,SYSTEM
2067,330,91,ASSIGNED,SYSTEM
2068,330,97,ASSIGNED,SYSTEM
2069,330,93,ASSIGNED,SYSTEM
2070,330,95,ASSIGNED,SYSTEM
2071,330,100,ASSIGNED,SYSTEM
2072,331,37,ASSIGNED,SYSTEM
2073,331,64,ASSIGNED,SYSTEM
2074,331,82,ASSIGNED,SYSTEM
2075,331,28,ASSIGNED,SYSTEM
2076,331,19,ASSIGNED,SYSTEM
2077,331,55,ASSIGNED,SYSTEM
2078,331,10,ASSIGNED,SYSTEM
2079,331,73,ASSIGNED,SYSTEM
2080,332,37,ASSIGNED,SYSTEM
2081,332,64,ASSIGNED,SYSTEM
2082,332,46,ASSIGNED,SYSTEM
2083,332,19,ASSIGNED,SYSTEM
2084,332,1,ASSIGNED,SYSTEM
2085,332,28,ASSIGNED,SYSTEM
2086,332,73,ASSIGNED,SYSTEM
2087,332,82,ASSIGNED,SYSTEM
2088,333,64,ASSIGNED,SYSTEM
2089,333,28,ASSIGNED,SYSTEM
2090,333,55,ASSIGNED,SYSTEM
2091,333,73,ASSIGNED,SYSTEM
2092,333,82,ASSIGNED,SYSTEM
2093,333,46,ASSIGNED,SYSTEM
2094,334,38,ASSIGNED,SYSTEM
2095,334,47,ASSIGNED,SYSTEM
2096,334,56,ASSIGNED,SYSTEM
2097,334,11,ASSIGNED,SYSTEM
2098,334,74,ASSIGNED,SYSTEM
2099,334,65,ASSIGNED,SYSTEM
2100,334,83,ASSIGNED,SYSTEM
2101,334,29,ASSIGNED,SYSTEM
2102,334,20,ASSIGNED,SYSTEM
2103,334,2,ASSIGNED,SYSTEM
2104,335,47,ASSIGNED,SYSTEM
2105,335,83,ASSIGNED,SYSTEM
2106,335,29,ASSIGNED,SYSTEM
2107,335,56,ASSIGNED,SYSTEM
2108,335,38,ASSIGNED,SYSTEM
2109,335,20,ASSIGNED,SYSTEM
2110,335,2,ASSIGNED,SYSTEM
2111,335,65,ASSIGNED,SYSTEM
2112,335,11,ASSIGNED,SYSTEM
2113,335,74,ASSIGNED,SYSTEM
2114,336,65,ASSIGNED,SYSTEM
2115,336,74,ASSIGNED,SYSTEM
2116,336,47,ASSIGNED,SYSTEM
2117,336,29,ASSIGNED,SYSTEM
2118,336,38,ASSIGNED,SYSTEM
2119,336,11,ASSIGNED,SYSTEM
2120,336,2,ASSIGNED,SYSTEM
2121,336,20,ASSIGNED,SYSTEM
2122,336,83,ASSIGNED,SYSTEM
2123,336,56,ASSIGNED,SYSTEM
2124,337,3,ASSIGNED,SYSTEM
2125,337,48,ASSIGNED,SYSTEM
2126,337,39,ASSIGNED,SYSTEM
2127,337,75,ASSIGNED,SYSTEM
2128,337,66,ASSIGNED,SYSTEM
2129,337,12,ASSIGNED,SYSTEM
2130,338,12,ASSIGNED,SYSTEM
2131,338,57,ASSIGNED,SYSTEM
2132,338,3,ASSIGNED,SYSTEM
2133,338,84,ASSIGNED,SYSTEM
2134,338,66,ASSIGNED,SYSTEM
2135,338,48,ASSIGNED,SYSTEM
2136,339,3,ASSIGNED,SYSTEM
2137,339,48,ASSIGNED,SYSTEM
2138,339,84,ASSIGNED,SYSTEM
2139,339,75,ASSIGNED,SYSTEM
2140,339,39,ASSIGNED,SYSTEM
2141,339,30,ASSIGNED,SYSTEM
2142,340,58,ASSIGNED,SYSTEM
2143,340,22,ASSIGNED,SYSTEM
2144,340,13,ASSIGNED,SYSTEM
2145,340,49,ASSIGNED,SYSTEM
2146,340,4,ASSIGNED,SYSTEM
2147,340,40,ASSIGNED,SYSTEM
2148,341,22,ASSIGNED,SYSTEM
2149,341,67,ASSIGNED,SYSTEM
2150,341,4,ASSIGNED,SYSTEM
2151,341,85,ASSIGNED,SYSTEM
2152,341,31,ASSIGNED,SYSTEM
2153,342,13,ASSIGNED,SYSTEM
2154,342,76,ASSIGNED,SYSTEM
2155,342,85,ASSIGNED,SYSTEM
2156,342,31,ASSIGNED,SYSTEM
2157,342,4,ASSIGNED,SYSTEM
2158,342,40,ASSIGNED,SYSTEM
2159,343,14,ASSIGNED,SYSTEM
2160,343,86,ASSIGNED,SYSTEM
2161,343,59,ASSIGNED,SYSTEM
2162,343,5,ASSIGNED,SYSTEM
2163,343,77,ASSIGNED,SYSTEM
2164,343,68,ASSIGNED,SYSTEM
2165,343,50,ASSIGNED,SYSTEM
2166,343,41,ASSIGNED,SYSTEM
2167,344,41,ASSIGNED,SYSTEM
2168,344,32,ASSIGNED,SYSTEM
2169,344,86,ASSIGNED,SYSTEM
2170,344,77,ASSIGNED,SYSTEM
2171,344,50,ASSIGNED,SYSTEM
2172,344,5,ASSIGNED,SYSTEM
2173,344,23,ASSIGNED,SYSTEM
2174,344,14,ASSIGNED,SYSTEM
2175,345,86,ASSIGNED,SYSTEM
2176,345,14,ASSIGNED,SYSTEM
2177,345,59,ASSIGNED,SYSTEM
2178,345,50,ASSIGNED,SYSTEM
2179,345,68,ASSIGNED,SYSTEM
2180,345,5,ASSIGNED,SYSTEM
2181,346,24,ASSIGNED,SYSTEM
2182,346,78,ASSIGNED,SYSTEM
2183,346,42,ASSIGNED,SYSTEM
2184,346,6,ASSIGNED,SYSTEM
2185,346,33,ASSIGNED,SYSTEM
2186,346,15,ASSIGNED,SYSTEM
2187,346,69,ASSIGNED,SYSTEM
2188,346,87,ASSIGNED,SYSTEM
2189,347,78,ASSIGNED,SYSTEM
2190,347,6,ASSIGNED,SYSTEM
2191,347,87,ASSIGNED,SYSTEM
2192,347,42,ASSIGNED,SYSTEM
2193,347,33,ASSIGNED,SYSTEM
2194,347,60,ASSIGNED,SYSTEM
2195,348,24,ASSIGNED,SYSTEM
2196,348,6,ASSIGNED,SYSTEM
2197,348,42,ASSIGNED,SYSTEM
2198,348,60,ASSIGNED,SYSTEM
2199,348,87,ASSIGNED,SYSTEM
2200,348,69,ASSIGNED,SYSTEM
2201,348,51,ASSIGNED,SYSTEM
2202,348,33,ASSIGNED,SYSTEM
2203,349,61,ASSIGNED,SYSTEM
2204,349,52,ASSIGNED,SYSTEM
2205,349,43,ASSIGNED,SYSTEM
2206,350,61,ASSIGNED,SYSTEM
2207,350,88,ASSIGNED,SYSTEM
2208,350,52,ASSIGNED,SYSTEM
2209,350,79,ASSIGNED,SYSTEM
2210,350,16,ASSIGNED,SYSTEM
2211,351,88,ASSIGNED,SYSTEM
2212,351,25,ASSIGNED,SYSTEM
2213,351,16,ASSIGNED,SYSTEM
2214,351,61,ASSIGNED,SYSTEM
2215,351,43,ASSIGNED,SYSTEM
2216,352,26,ASSIGNED,SYSTEM
2217,352,62,ASSIGNED,SYSTEM
2218,352,53,ASSIGNED,SYSTEM
2219,352,44,ASSIGNED,SYSTEM
2220,352,17,ASSIGNED,SYSTEM
2221,353,80,ASSIGNED,SYSTEM
2222,353,62,ASSIGNED,SYSTEM
2223,353,44,ASSIGNED,SYSTEM
2224,353,26,ASSIGNED,SYSTEM
2225,353,53,ASSIGNED,SYSTEM
2226,354,62,ASSIGNED,SYSTEM
2227,354,44,ASSIGNED,SYSTEM
2228,354,71,ASSIGNED,SYSTEM
2229,354,89,ASSIGNED,SYSTEM
2230,354,8,ASSIGNED,SYSTEM
2231,355,27,ASSIGNED,SYSTEM
2232,355,9,ASSIGNED,SYSTEM
2233,355,81,ASSIGNED,SYSTEM
2234,355,72,ASSIGNED,SYSTEM
2235,356,81,ASSIGNED,SYSTEM
2236,356,54,ASSIGNED,SYSTEM
2237,356,45,ASSIGNED,SYSTEM
2238,356,9,ASSIGNED,SYSTEM
2239,357,45,ASSIGNED,SYSTEM
2240,357,54,ASSIGNED,SYSTEM
2241,357,81,ASSIGNED,SYSTEM
2242,357,27,ASSIGNED,SYSTEM
2243,358,99,ASSIGNED,SYSTEM
2244,358,96,ASSIGNED,SYSTEM
2245,358,100,ASSIGNED,SYSTEM
2246,358,97,ASSIGNED,SYSTEM
2247,358,95,ASSIGNED,SYSTEM
2248,359,93,ASSIGNED,SYSTEM
2249,359,91,ASSIGNED,SYSTEM
2250,359,100,ASSIGNED,SYSTEM
2251,359,99,ASSIGNED,SYSTEM
2252,359,94,ASSIGNED,SYSTEM
2253,360,97,ASSIGNED,SYSTEM
2254,360,100,ASSIGNED,SYSTEM
2255,360,99,ASSIGNED,SYSTEM
2256,360,94,ASSIGNED,SYSTEM
2257,360,95,ASSIGNED,SYSTEM
2258,361,64,ASSIGNED,SYSTEM
2259,361,10,ASSIGNED,SYSTEM
2260,361,46,ASSIGNED,SYSTEM
2261,361,19,ASSIGNED,SYSTEM
2262,361,55,ASSIGNED,SYSTEM
2263,361,37,ASSIGNED,SYSTEM
2264,361,82,ASSIGNED,SYSTEM
2265,361,28,ASSIGNED,SYSTEM
2266,362,55,ASSIGNED,SYSTEM
2267,362,37,ASSIGNED,SYSTEM
2268,362,64,ASSIGNED,SYSTEM
2269,362,46,ASSIGNED,SYSTEM
2270,362,82,ASSIGNED,SYSTEM
2271,362,19,ASSIGNED,SYSTEM
2272,363,64,ASSIGNED,SYSTEM
2273,363,82,ASSIGNED,SYSTEM
2274,363,19,ASSIGNED,SYSTEM
2275,363,73,ASSIGNED,SYSTEM
2276,363,37,ASSIGNED,SYSTEM
2277,363,46,ASSIGNED,SYSTEM
2278,363,10,ASSIGNED,SYSTEM
2279,363,1,ASSIGNED,SYSTEM
2280,364,56,ASSIGNED,SYSTEM
2281,364,11,ASSIGNED,SYSTEM
2282,364,83,ASSIGNED,SYSTEM
2283,364,29,ASSIGNED,SYSTEM
2284,364,74,ASSIGNED,SYSTEM
2285,364,2,ASSIGNED,SYSTEM
2286,364,65,ASSIGNED,SYSTEM
2287,364,47,ASSIGNED,SYSTEM
2288,364,38,ASSIGNED,SYSTEM
2289,364,20,ASSIGNED,SYSTEM
2290,365,38,ASSIGNED,SYSTEM
2291,365,74,ASSIGNED,SYSTEM
2292,365,56,ASSIGNED,SYSTEM
2293,365,83,ASSIGNED,SYSTEM
2294,365,65,ASSIGNED,SYSTEM
2295,365,11,ASSIGNED,SYSTEM
2296,365,20,ASSIGNED,SYSTEM
2297,365,47,ASSIGNED,SYSTEM
2298,365,29,ASSIGNED,SYSTEM
2299,365,2,ASSIGNED,SYSTEM
2300,366,20,ASSIGNED,SYSTEM
2301,366,65,ASSIGNED,SYSTEM
2302,366,74,ASSIGNED,SYSTEM
2303,366,38,ASSIGNED,SYSTEM
2304,366,2,ASSIGNED,SYSTEM
2305,366,83,ASSIGNED,SYSTEM
2306,366,11,ASSIGNED,SYSTEM
2307,366,47,ASSIGNED,SYSTEM
2308,366,56,ASSIGNED,SYSTEM
2309,366,29,ASSIGNED,SYSTEM
2310,367,84,ASSIGNED,SYSTEM
2311,367,39,ASSIGNED,SYSTEM
2312,367,66,ASSIGNED,SYSTEM
2313,367,48,ASSIGNED,SYSTEM
2314,367,75,ASSIGNED,SYSTEM
2315,367,57,ASSIGNED,SYSTEM
2316,368,66,ASSIGNED,SYSTEM
2317,368,39,ASSIGNED,SYSTEM
2318,368,3,ASSIGNED,SYSTEM
2319,368,21,ASSIGNED,SYSTEM
2320,368,57,ASSIGNED,SYSTEM
2321,368,48,ASSIGNED,SYSTEM
2322,369,3,ASSIGNED,SYSTEM
2323,369,48,ASSIGNED,SYSTEM
2324,369,84,ASSIGNED,SYSTEM
2325,369,75,ASSIGNED,SYSTEM
2326,369,66,ASSIGNED,SYSTEM
2327,369,12,ASSIGNED,SYSTEM
2328,370,49,ASSIGNED,SYSTEM
2329,370,13,ASSIGNED,SYSTEM
2330,370,58,ASSIGNED,SYSTEM
2331,370,76,ASSIGNED,SYSTEM
2332,370,85,ASSIGNED,SYSTEM
2333,371,40,ASSIGNED,SYSTEM
2334,371,22,ASSIGNED,SYSTEM
2335,371,49,ASSIGNED,SYSTEM
2336,371,4,ASSIGNED,SYSTEM
2337,371,31,ASSIGNED,SYSTEM
2338,371,13,ASSIGNED,SYSTEM
2339,372,4,ASSIGNED,SYSTEM
2340,372,31,ASSIGNED,SYSTEM
2341,372,58,ASSIGNED,SYSTEM
2342,372,67,ASSIGNED,SYSTEM
2343,372,85,ASSIGNED,SYSTEM
2344,372,49,ASSIGNED,SYSTEM
2345,373,23,ASSIGNED,SYSTEM
2346,373,14,ASSIGNED,SYSTEM
2347,373,5,ASSIGNED,SYSTEM
2348,373,59,ASSIGNED,SYSTEM
2349,373,50,ASSIGNED,SYSTEM
2350,373,77,ASSIGNED,SYSTEM
2351,373,32,ASSIGNED,SYSTEM
2352,374,77,ASSIGNED,SYSTEM
2353,374,50,ASSIGNED,SYSTEM
2354,374,86,ASSIGNED,SYSTEM
2355,374,41,ASSIGNED,SYSTEM
2356,374,5,ASSIGNED,SYSTEM
2357,374,59,ASSIGNED,SYSTEM
2358,375,5,ASSIGNED,SYSTEM
2359,375,41,ASSIGNED,SYSTEM
2360,375,14,ASSIGNED,SYSTEM
2361,375,86,ASSIGNED,SYSTEM
2362,375,23,ASSIGNED,SYSTEM
2363,375,50,ASSIGNED,SYSTEM
2364,376,24,ASSIGNED,SYSTEM
2365,376,42,ASSIGNED,SYSTEM
2366,376,51,ASSIGNED,SYSTEM
2367,376,78,ASSIGNED,SYSTEM
2368,376,33,ASSIGNED,SYSTEM
2369,376,69,ASSIGNED,SYSTEM
2370,376,6,ASSIGNED,SYSTEM
2371,376,60,ASSIGNED,SYSTEM
2372,377,33,ASSIGNED,SYSTEM
2373,377,15,ASSIGNED,SYSTEM
2374,377,87,ASSIGNED,SYSTEM
2375,377,6,ASSIGNED,SYSTEM
2376,377,24,ASSIGNED,SYSTEM
2377,377,60,ASSIGNED,SYSTEM
2378,377,78,ASSIGNED,SYSTEM
2379,377,69,ASSIGNED,SYSTEM
2380,378,15,ASSIGNED,SYSTEM
2381,378,87,ASSIGNED,SYSTEM
2382,378,42,ASSIGNED,SYSTEM
2383,378,51,ASSIGNED,SYSTEM
2384,378,24,ASSIGNED,SYSTEM
2385,378,6,ASSIGNED,SYSTEM
2386,378,69,ASSIGNED,SYSTEM
2387,378,78,ASSIGNED,SYSTEM
2388,379,34,ASSIGNED,SYSTEM
2389,379,61,ASSIGNED,SYSTEM
2390,379,7,ASSIGNED,SYSTEM
2391,379,52,ASSIGNED,SYSTEM
2392,379,88,ASSIGNED,SYSTEM
2393,380,25,ASSIGNED,SYSTEM
2394,380,70,ASSIGNED,SYSTEM
2395,380,34,ASSIGNED,SYSTEM
2396,380,88,ASSIGNED,SYSTEM
2397,380,7,ASSIGNED,SYSTEM
2398,381,7,ASSIGNED,SYSTEM
2399,381,16,ASSIGNED,SYSTEM
2400,381,52,ASSIGNED,SYSTEM
2401,381,25,ASSIGNED,SYSTEM
2402,381,34,ASSIGNED,SYSTEM
2403,382,8,ASSIGNED,SYSTEM
2404,382,35,ASSIGNED,SYSTEM
2405,382,44,ASSIGNED,SYSTEM
2406,382,71,ASSIGNED,SYSTEM
2407,382,26,ASSIGNED,SYSTEM
2408,383,71,ASSIGNED,SYSTEM
2409,383,17,ASSIGNED,SYSTEM
2410,383,53,ASSIGNED,SYSTEM
2411,383,89,ASSIGNED,SYSTEM
2412,383,80,ASSIGNED,SYSTEM
2413,384,26,ASSIGNED,SYSTEM
2414,384,8,ASSIGNED,SYSTEM
2415,384,89,ASSIGNED,SYSTEM
2416,384,71,ASSIGNED,SYSTEM
2417,384,17,ASSIGNED,SYSTEM
2418,385,63,ASSIGNED,SYSTEM
2419,385,54,ASSIGNED,SYSTEM
2420,385,90,ASSIGNED,SYSTEM
2421,385,81,ASSIGNED,SYSTEM
2422,386,72,ASSIGNED,SYSTEM
2423,386,81,ASSIGNED,SYSTEM
2424,386,45,ASSIGNED,SYSTEM
2425,386,90,ASSIGNED,SYSTEM
2426,387,54,ASSIGNED,SYSTEM
2427,387,81,ASSIGNED,SYSTEM
2428,387,45,ASSIGNED,SYSTEM
2429,387,36,ASSIGNED,SYSTEM
2430,388,99,ASSIGNED,SYSTEM
2431,388,98,ASSIGNED,SYSTEM
2432,388,93,ASSIGNED,SYSTEM
2433,388,97,ASSIGNED,SYSTEM
2434,388,94,ASSIGNED,SYSTEM
2435,389,92,ASSIGNED,SYSTEM
2436,389,93,ASSIGNED,SYSTEM
2437,389,94,ASSIGNED,SYSTEM
2438,389,96,ASSIGNED,SYSTEM
2439,389,98,ASSIGNED,SYSTEM
2440,390,100,ASSIGNED,SYSTEM
2441,390,96,ASSIGNED,SYSTEM
2442,390,92,ASSIGNED,SYSTEM
2443,390,94,ASSIGNED,SYSTEM
2444,390,93,ASSIGNED,SYSTEM
2445,391,28,ASSIGNED,SYSTEM
2446,391,10,ASSIGNED,SYSTEM
2447,391,1,ASSIGNED,SYSTEM
2448,391,37,ASSIGNED,SYSTEM
2449,391,73,ASSIGNED,SYSTEM
2450,391,64,ASSIGNED,SYSTEM
2451,391,19,ASSIGNED,SYSTEM
2452,392,28,ASSIGNED,SYSTEM
2453,392,46,ASSIGNED,SYSTEM
2454,392,10,ASSIGNED,SYSTEM
2455,392,37,ASSIGNED,SYSTEM
2456,392,64,ASSIGNED,SYSTEM
2457,392,73,ASSIGNED,SYSTEM
2458,392,19,ASSIGNED,SYSTEM
2459,392,1,ASSIGNED,SYSTEM
2460,393,73,ASSIGNED,SYSTEM
2461,393,46,ASSIGNED,SYSTEM
2462,393,28,ASSIGNED,SYSTEM
2463,393,64,ASSIGNED,SYSTEM
2464,393,82,ASSIGNED,SYSTEM
2465,393,37,ASSIGNED,SYSTEM
2466,393,55,ASSIGNED,SYSTEM
2467,393,10,ASSIGNED,SYSTEM
2468,394,29,ASSIGNED,SYSTEM
2469,394,74,ASSIGNED,SYSTEM
2470,394,38,ASSIGNED,SYSTEM
2471,394,20,ASSIGNED,SYSTEM
2472,394,2,ASSIGNED,SYSTEM
2473,394,11,ASSIGNED,SYSTEM
2474,394,47,ASSIGNED,SYSTEM
2475,394,56,ASSIGNED,SYSTEM
2476,394,65,ASSIGNED,SYSTEM
2477,394,83,ASSIGNED,SYSTEM
2478,395,56,ASSIGNED,SYSTEM
2479,395,83,ASSIGNED,SYSTEM
2480,395,20,ASSIGNED,SYSTEM
2481,395,74,ASSIGNED,SYSTEM
2482,395,29,ASSIGNED,SYSTEM
2483,395,38,ASSIGNED,SYSTEM
2484,395,11,ASSIGNED,SYSTEM
2485,395,65,ASSIGNED,SYSTEM
2486,395,47,ASSIGNED,SYSTEM
2487,395,2,ASSIGNED,SYSTEM
2488,396,20,ASSIGNED,SYSTEM
2489,396,38,ASSIGNED,SYSTEM
2490,396,11,ASSIGNED,SYSTEM
2491,396,29,ASSIGNED,SYSTEM
2492,396,2,ASSIGNED,SYSTEM
2493,396,74,ASSIGNED,SYSTEM
2494,396,83,ASSIGNED,SYSTEM
2495,396,65,ASSIGNED,SYSTEM
2496,396,56,ASSIGNED,SYSTEM
2497,396,47,ASSIGNED,SYSTEM
2498,397,39,ASSIGNED,SYSTEM
2499,397,57,ASSIGNED,SYSTEM
2500,397,48,ASSIGNED,SYSTEM
2501,397,84,ASSIGNED,SYSTEM
2502,397,66,ASSIGNED,SYSTEM
2503,397,30,ASSIGNED,SYSTEM
2504,398,57,ASSIGNED,SYSTEM
2505,398,84,ASSIGNED,SYSTEM
2506,398,3,ASSIGNED,SYSTEM
2507,398,75,ASSIGNED,SYSTEM
2508,398,39,ASSIGNED,SYSTEM
2509,398,48,ASSIGNED,SYSTEM
2510,399,39,ASSIGNED,SYSTEM
2511,399,84,ASSIGNED,SYSTEM
2512,399,57,ASSIGNED,SYSTEM
2513,399,66,ASSIGNED,SYSTEM
2514,399,3,ASSIGNED,SYSTEM
2515,399,48,ASSIGNED,SYSTEM
2516,400,67,ASSIGNED,SYSTEM
2517,400,58,ASSIGNED,SYSTEM
2518,400,22,ASSIGNED,SYSTEM
2519,400,13,ASSIGNED,SYSTEM
2520,400,4,ASSIGNED,SYSTEM
2521,400,76,ASSIGNED,SYSTEM
2522,401,76,ASSIGNED,SYSTEM
2523,401,67,ASSIGNED,SYSTEM
2524,401,85,ASSIGNED,SYSTEM
2525,401,22,ASSIGNED,SYSTEM
2526,401,4,ASSIGNED,SYSTEM
2527,402,85,ASSIGNED,SYSTEM
2528,402,67,ASSIGNED,SYSTEM
2529,402,40,ASSIGNED,SYSTEM
2530,402,49,ASSIGNED,SYSTEM
2531,402,4,ASSIGNED,SYSTEM
2532,402,22,ASSIGNED,SYSTEM
2533,403,68,ASSIGNED,SYSTEM
2534,403,86,ASSIGNED,SYSTEM
2535,403,59,ASSIGNED,SYSTEM
2536,403,23,ASSIGNED,SYSTEM
2537,403,41,ASSIGNED,SYSTEM
2538,403,5,ASSIGNED,SYSTEM
2539,403,77,ASSIGNED,SYSTEM
2540,403,32,ASSIGNED,SYSTEM
2541,404,86,ASSIGNED,SYSTEM
2542,404,23,ASSIGNED,SYSTEM
2543,404,32,ASSIGNED,SYSTEM
2544,404,14,ASSIGNED,SYSTEM
2545,404,50,ASSIGNED,SYSTEM
2546,404,68,ASSIGNED,SYSTEM
2547,404,77,ASSIGNED,SYSTEM
2548,404,41,ASSIGNED,SYSTEM
2549,405,68,ASSIGNED,SYSTEM
2550,405,32,ASSIGNED,SYSTEM
2551,405,5,ASSIGNED,SYSTEM
2552,405,14,ASSIGNED,SYSTEM
2553,405,59,ASSIGNED,SYSTEM
2554,405,77,ASSIGNED,SYSTEM
2555,405,41,ASSIGNED,SYSTEM
2556,405,23,ASSIGNED,SYSTEM
2557,406,87,ASSIGNED,SYSTEM
2558,406,42,ASSIGNED,SYSTEM
2559,406,33,ASSIGNED,SYSTEM
2560,406,51,ASSIGNED,SYSTEM
2561,406,60,ASSIGNED,SYSTEM
2562,406,15,ASSIGNED,SYSTEM
2563,406,24,ASSIGNED,SYSTEM
2564,406,69,ASSIGNED,SYSTEM
2565,407,33,ASSIGNED,SYSTEM
2566,407,78,ASSIGNED,SYSTEM
2567,407,15,ASSIGNED,SYSTEM
2568,407,69,ASSIGNED,SYSTEM
2569,407,6,ASSIGNED,SYSTEM
2570,407,60,ASSIGNED,SYSTEM
2571,407,51,ASSIGNED,SYSTEM
2572,407,87,ASSIGNED,SYSTEM
2573,408,51,ASSIGNED,SYSTEM
2574,408,87,ASSIGNED,SYSTEM
2575,408,15,ASSIGNED,SYSTEM
2576,408,6,ASSIGNED,SYSTEM
2577,408,60,ASSIGNED,SYSTEM
2578,408,24,ASSIGNED,SYSTEM
2579,408,78,ASSIGNED,SYSTEM
2580,409,25,ASSIGNED,SYSTEM
2581,409,70,ASSIGNED,SYSTEM
2582,409,52,ASSIGNED,SYSTEM
2583,409,43,ASSIGNED,SYSTEM
2584,409,79,ASSIGNED,SYSTEM
